review,rating
достоинства   плюсов  как таковых   нет  недостатки хрупкий экран  если не надеть доп плёнку стекло   понаберёте царапин и трещин   в зимнее время  можно использовать как переносную грелку  слишком уж сильно он перегревается  слишком много бесполезного софта  установленного непосредственно разработчиками   отсутствие возможности подключиться к интернету какой либо wi fi сети  или создать свою точку с интернетом   при подключении к сети  вам не будет даваться интернет  что подключен к wi fi точке  при создании своей   также   очень медленная работа устройства  неудобный интерфейс в особенности    нижний   наличие огромного кол ва багов лагов  ужасная задняя камера  точнее качество снимков  комментарий изначально  всё было более менее хорошо  кроме проблемы с wi fi  что была изначально   после месяца работы  начал тормозить  лагать   отношусь и относился к нему бережно  причин на появление этаких ошибок   не создавал   на данный момент   самая ужасная модель  что у меня была   не рекомендую ,1
достоинства                 удобный телефон  все работает  понятное меню  режим читалки и многое другое  камера немного слабовата  но при ярком свете фото нормальные  две сим карты  за такие деньги очень достойный аппарат  рекомендую недостатки                 за такую цену их нет комментарий                 покупкой доволен ,5
достоинства                 для такой цены отличный телефон  все работает  не виснет  камера отличная  wi fi ловит без проблем  звук отличный  матрица яркая недостатки                 нет комментарий                 очень довольна покупкой этого смартфона ,5
достоинства  во всем мне нравиться  недостатки  отказал сенсор через 2 дня                                                 кто знает че за фигня ,5
отличная модель ,5
достоинства                 отличный удобный  яркий экран  шустрыйнедостатки                 не работает раздача интернета по вай фай   точка доступа  все перепробовали и обновления все скачали и сброс полный сделали   глухо комментарий                 если бы не точка доступа поставил бы 5 звезд,4
достоинства                 средний экран ценанедостатки                 за эту цену они приемлемыкомментарий                 за свои деньги хорошая звонилка с основными плюсами андроид приложений  памяти достаточно если не ставить игры с большим кэшем и тысячи приложений на один раз  рут ставится легко  при этом часть приложений можно поставить на внешнюю карту памяти  батарея при среднем пользовании на два дня  бывают и большей емкости  но дороже  фото достаточно четкие для просмотра на экране компа  если не выставлять в картинной галерее то ничего  однако этот отзыв дан на второй экземпляр  первый был куплен тут же  и сдан через 5 дней в связи с неисправностью экрана  калибровка не помогла  пришлось сдать и после возврата денег взяли другой  опасались  что глюк экрана сохранится но видимо это была проблема конкретного аппарата  а не модели  сейчас экран нормальный ,4
достоинства                 только положительные впечатлениянедостатки                 сложно подобрать чехол  но можнокомментарий                 нигде не прочитал про него ничего хорошего  но оказался реально брилиант за смешные деньги видимо просто никто не хочет выдавать рыбные места   как в том анегдоте видимо я буду первым кто скажет правду мое резюме   берите  он того стоит  все обновления по воздуху установите перед использованием  проги на карту памяти не переносятся  но и так не тормозит  фотки сохраняются на карту памяти  за эти деньги ничего нет близко подобного   ,5
достоинства                 качество недостатки                 не нашелкомментарий                 я был приятно удивлен  когда взял телефон в руки  думал будет очередное г  но все мои ожидания рухнули в один миг  брал ark benefit m505  так вот  этот телефон по сравнению с ark просто небо и земля  я супер доволен и теперь пожалел что взял ark  ценовой сегмент тот же  за эти деньги телефон достоин внимания  рекомендую к покупке ,5
достоинства                 качественно сделан недостатки                 слабая батарейка комментарий                 покупкой доволен за такую цену,4
за свои деньги норм  но только как телефон и не более  характеристики слабые  но и цена малая ,4
достоинства   неплохо держит сеть хороший звук  недостатки экран  он просто ужасен  точность сенсора     5 мм  реально  т е  при наборе текста даже не то  что в соседнюю букву попадаешь  а промахиваешься иногда через одну  ещё экран сильно отражает свет  так  что даже в темноте своё отражение видно  будильник не срабатывает  если на ночь отключить звук звонка вызова  считаю это серьёзным недостатком  сторонние будильники проблему не решают куча предустановленного хлама греется при работе  даже в покое  как следствие   аккумулятора хватает очень ненадолго родная прошивка на сайте acer   только для 2 симочного аналога  и если перепрошьёте   будет неотключаемая надпись  нет 2 й сим   комментарий всё  что касается программных недостатков  более менее терпимо  а возможно  и устранимо  экран же делает телефон полностью непригодным для использования ,1
достоинства 4gнедостатки мало памяти слабая батарея  нет возможности поставить загрузки на флешкукомментарий бренд известный но в сетелинке с ним проблемы  сдала в ремонт уже третий раз и толку нет  деньги возвращать не хотят и ремонт не делают  скидывают до заводских установок и возвращают отписавшись что проблема не обнаружена  работает 1 5 2 мес  и все повторяется вновь  мерцание экрана  отключение   от аппарата в этот раз отказалась  жду ответа ,2
решила что нужно бы написать отзыв чуть позже а не когда купили и вот этот момент настал спустя год использования  я решила написать  достоинства  хорошо держит заряд батареи фронтальная камера нравится больше красивый дизайн приятно держать в руке   недостатки  спустя неделю после покупки телефон начал очень сильно зависать после того как позвонила начал сразу же отключаться в салон не обращалась все прошло относительно хорошо работал после истечения срока гарантии начались очень большие проблемы телефон начал сильно перегреваться настолько что в руках было горячо держать а нагревается почему то задняя камера быстро заканчивается внутренняя память думаю что из за этого телефоне тоже может глючить перезагружается сам это сильно напрягает если телефон начинает долго грузить то просто черный экран после приходится перезагружать вынимая аккамулятор    комментарий  прежде чем покупать нужно все четко просмотреть а не выбирать по красоте   ,1
достоинства   дизайн недостатки этот телефон   худшее  что придумало человечество  лаги  вылеты  глюки  ужасная производительность  в последнее время вообще перестала заряжаться батарейка  и всё это после года использования  притом апеллировать к стоимости тоже не приходится  я видел много телефонов этой ценовой категории  и это худший из них  комментарий после этого телефона никогда не обращусь к продукции компании acer,1
достоинства                 ценакачествозаявленные характеристики соответствуютнедостатки                 слабоватая батареяна второй сим карте не работает 3g и 4g  только 2gкомментарий                 за такие деньги отличный телефон  ставлю 4 звезды  за то что через месяц меня перестали слышать собеседники  по гарантии все отремонтировали ,4
достоинства                 телефон покупался пожилому человеку для перехода с кнопочной звонилки  проблем с освоением не возникло  всё достаточно примитивно  чистый андроид с возможностью установки необходимых программ и лончера  интернет 4g работает даже лучше  чем на лежащем рядом meizu  оператор один  проверка спидтестом   цена вообще вне конкурении   3400 бонусы  ситилинк спасибо недостатки                 на данный момент не выявлено  а  есть один пришлось заказать чехлы в китае  в москве отсутствуют как класс   комментарий                 пользователь доволен на 150    ,5
достоинства                 цена  4 gнедостатки                 слабовата батарея  но на сегодняшний день это нормакомментарий                 за такую цену аналогов как устройству так и ситилинку нет  взял 3 штуки  2 черных   хотя они серые   и 1 белый  это лучшее устройство  за эту цену ,5
достоинства                 за такие деньги 3800 сплошное достоинство  быстрота работы и отклика  дисплей звук и много чего по мелочам недостатки                 мало свободной памяти  порядка 2 гб из 8 ми  мыльная камера  снимки терпимые но не самые лучшие  отсутствие выбора памяти по умолчанию  выбор карты памяти не возможен   можно только переносить данные приложений на карту памяти комментарий                 значит так  телефончик покупался ребёнку взамен слабого теле2  после которого просто бомба  ребёнок доволен что ничего не тормозит в его играх любимых  и отображение фоток человеческое  да слабоват  да камера не айс  но это именитый бренд и качество  надеюсь     у самого зенфоне 2 лазер  взяв этот телефон был очарован его дизайном и работоспособностью  да есть баги и подлагивания  но это такая мелочь за такую сумму  спасибо ситилинку     за подарок для ребёнка ,5
достоинства                 экран  батарея  две камеры  две симки  качество сборки и цена недостатки                 мало внутренней памяти  проц и видуха слабоваты из за цены   датчик освещенности работает криво  я его выключил комментарий                 в целом за свои деньги аппарат нормальный  предназначен для звонков  переписок и просмотр интернета и только для легких игр  4 балла поставил с большой натяжкой  а так 3 5 ,4
достоинства   плюсов  как таковых   нет  недостатки хрупкий экран  если не надеть доп плёнку стекло   понаберёте царапин и трещин   в зимнее время  можно использовать как переносную грелку  слишком уж сильно он перегревается  слишком много бесполезного софта  установленного непосредственно разработчиками   отсутствие возможности подключиться к интернету какой либо wi fi сети  или создать свою точку с интернетом   при подключении к сети  вам не будет даваться интернет  что подключен к wi fi точке  при создании своей   также   очень медленная работа устройства  неудобный интерфейс в особенности    нижний   наличие огромного кол ва багов лагов  ужасная задняя камера  точнее качество снимков  комментарий изначально  всё было более менее хорошо  кроме проблемы с wi fi  что была изначально   после месяца работы  начал тормозить  лагать   отношусь и относился к нему бережно  причин на появление этаких ошибок   не создавал   на данный момент   самая ужасная модель  что у меня была   не рекомендую ,1
достоинства                 удобный телефон  все работает  понятное меню  режим читалки и многое другое  камера немного слабовата  но при ярком свете фото нормальные  две сим карты  за такие деньги очень достойный аппарат  рекомендую недостатки                 за такую цену их нет комментарий                 покупкой доволен ,5
достоинства                 для такой цены отличный телефон  все работает  не виснет  камера отличная  wi fi ловит без проблем  звук отличный  матрица яркая недостатки                 нет комментарий                 очень довольна покупкой этого смартфона ,5
достоинства  во всем мне нравиться  недостатки  отказал сенсор через 2 дня                                                 кто знает че за фигня ,5
отличная модель ,5
достоинства                 отличный удобный  яркий экран  шустрыйнедостатки                 не работает раздача интернета по вай фай   точка доступа  все перепробовали и обновления все скачали и сброс полный сделали   глухо комментарий                 если бы не точка доступа поставил бы 5 звезд,4
достоинства                 средний экран ценанедостатки                 за эту цену они приемлемыкомментарий                 за свои деньги хорошая звонилка с основными плюсами андроид приложений  памяти достаточно если не ставить игры с большим кэшем и тысячи приложений на один раз  рут ставится легко  при этом часть приложений можно поставить на внешнюю карту памяти  батарея при среднем пользовании на два дня  бывают и большей емкости  но дороже  фото достаточно четкие для просмотра на экране компа  если не выставлять в картинной галерее то ничего  однако этот отзыв дан на второй экземпляр  первый был куплен тут же  и сдан через 5 дней в связи с неисправностью экрана  калибровка не помогла  пришлось сдать и после возврата денег взяли другой  опасались  что глюк экрана сохранится но видимо это была проблема конкретного аппарата  а не модели  сейчас экран нормальный ,4
достоинства                 только положительные впечатлениянедостатки                 сложно подобрать чехол  но можнокомментарий                 нигде не прочитал про него ничего хорошего  но оказался реально брилиант за смешные деньги видимо просто никто не хочет выдавать рыбные места   как в том анегдоте видимо я буду первым кто скажет правду мое резюме   берите  он того стоит  все обновления по воздуху установите перед использованием  проги на карту памяти не переносятся  но и так не тормозит  фотки сохраняются на карту памяти  за эти деньги ничего нет близко подобного   ,5
достоинства                 качество недостатки                 не нашелкомментарий                 я был приятно удивлен  когда взял телефон в руки  думал будет очередное г  но все мои ожидания рухнули в один миг  брал ark benefit m505  так вот  этот телефон по сравнению с ark просто небо и земля  я супер доволен и теперь пожалел что взял ark  ценовой сегмент тот же  за эти деньги телефон достоин внимания  рекомендую к покупке ,5
достоинства                 качественно сделан недостатки                 слабая батарейка комментарий                 покупкой доволен за такую цену,4
достоинства   цена недостатки много комментарий от acer а ждала большего  выбрала  т к  понятно  что нет дикой переплаты за рекламу на бренд нет  ошиблась  отвратительная камера  просто отвратительная  все либо фиолетовое  в прямом смысле   либо синее  вспышка упорно не срабатывает  фронтальная камера просто          и пропадает индикатор переключения на нее  слетает вай фай     ооооооочень туго идет или вообще не идет интернет без вайфая    веб страница недоступна и усе   глючит  тупо глючит и все  далее прикол   нельзя установить мелодию звонка     только из  вшитых  мелодий  которые и не мелодии  а сплошной звуковой мусор  можно установить мелодию  но на каждого абонента    я заколебаюсь из 300 телеф номеров каждому устанавливать одну и ту же мелодию        та же беда со звонком будильника  телефон подводит дико  буду сдавать обратно ,1
достоинства   хороший экран  удобно лежит в руке недостатки ужастно тормозной    у мнея модельz500duo  памяти 1гиг  но тормозит жутко  даже звонилка зависает  невозможно принять вызов  в чем дело так и непонял  избавился от телефона от греха подальше что бы не долбануть об пол   комментарий не ожидал от такого производителя такой ужастной модели,2
хороший мощный для своей цены телефон ,5
достоинства   хороший экран  неплохие фото  очень долго держит заряд  приятный дизайн  удобное расположение кнопок  хорошо ловит мобильную связь и интернет  недостатки быстродействие ужасное  телефон тормозит  игры тянет с трудом и постоянно подвисает интерфейс и браузер  фронтальная камера низкого качества  комментарий использовал модель более двух лет   хороший  удобный телефон  но единственный на мой взгляд минус   это низкая производительность  после некоторого времени смартфон начинает жутко тормозить  если вы любитель поиграть в игры или посидеть в интернете  то увы  не получится  стоит войти в интернет  даже быстрый  и всё тормозит  из за чего начинаешь нажимать не туда куда надо и переходишь на другой сайт   хороший смартфон  меня устраивает всё  но уж эта производительность     если у вас нет нервов  то рано или поздно после очередного подвисания телефон отправится в увлекательный полёт в стену ,4
долго держит заряд батареи не виснет большой экран всё устраивает    ,5
достоинства   красивый  стильный телефончик  недостатки через пол года пользования начал зависать  это были короткие глюки и всё разрешалось простой перезагрузкой  но почти через 2 года он стал жить своей жизнью  ужасно глючит и перезагрузка уже не помогает  фронтальная камера плохая  внутренней памяти постоянно не хватает  куда девается не понятно  пробовала перепрошивать  но и это не помогло  краска на динамиках начала облезать  при этом я ношу его в чехле  углы трескаются  комментарий не покупайте  этот телефон  внешность может быть обманчивой ,3
достоинства   с этой ценой достаточно хорошая камера  а именно фокусировка  размытый фон  вот   очень симпотичный дизайн  тонкий  хорошо лежит в руке  не смотря на его размеры  недостатки экран действительно не ах ти какой  точки проглядываются  греется после 10 минут просмотра видео со звуком из динамика  почему то нет аудио проигрывателя  лагает просто жутко  тихий  вибрация слабая  даже не чувствуется  когда телефон в кармане брюк   иногда отказывается принимать симки или карту памяти  комментарий хожу с ним ровно год  думала через пол года использования  что разобью его об стену  несколько месяцев ходила без чехла  поцарапалась вся задняя крышка  покоцались углы  причем очень заметно  краска с декора динамиков слезает и видна светлая решетка  не зависит от наличия чехла   что очень портит внешний вид  с  покупала его из безысходности  а так бы очень не советовала ,3
достоинства   1  хорошо держит заряд  два три дня при включенном режиме энергосбережения   это про него   2  хорошо принимает сигнал  ловил h там  где старый телефон ловил исключительно ежика  3  цена  это вопрос двоякий   как повезет  4  дизайн  лаконично  не марко  радует глаз  5  глюки были менее заметны первые полгода  недостатки 1  слабая ос и проблема с ее оптимизацией  продвинутому пользователю  может быть  и не составит труда прошить сей девайс на голый андроид  но среднестатистический юзер будет мучиться с заводской глюкавой ос  перегруженной фирменными свистелками   2  мало памяти  как озу  так и пзу   512 мб и 8 гб  причем последние используются телефоном как то слишком расточительно  при установке емкой sd телефон тормозит адово  загружая программы по 1 2 минуты  регулярный глюк с невозможностью поставить что то из плэймаркета  ибо телефон считает  что места нет  даже если его навалом   3  камеры ни о чем  4  закусывает фотографиями из галереи   после года работы обнаружился глюк  при котором некоторые фотографии повреждаются и их невозможно открыть  5  косметический баг   после первого запуска пропала анимация блокировки slide to unlock  мелочь  но неприятно  6  глюкавая кнопка на задней панели   до отключения функции acerrapid телефон любил записать видео о своем увлекательном путешествии по карману  7  при длительной эксплуатации начинает тормозить  видимо  параллельно принимает сигнал с марса  3 8  адово греется  как и все асеры  комментарий отзыв написан после 8 ми месячной эксплуатации сего девайса  телефон для тех  кого не бесят мелочи и мелкие глюки   т е  для людей спокойных   не рекомендую аппарат людям нервным  рано или поздно он полетит в стену в апофеозе своего очередного глюка ,2
достоинства   шустрый  не виснет  хорошее разрешение  хорошая камера  удобный интерфэйс недостатки за 1 5 года использования не увидел комментарий отличный телефон   сравнивая с samsung  lenovo  sony   я отдаю предпочтение acer  удобный  интуитивный интернет  быстрый проц   не виснет  хорошее разрешение экрана  отличная камера  лёгкий  удобный ,5
достоинства   яркий экран и больше нет недостатки  очень сильно тормозит  часто зависает на долго  часа 2   камера  особенно передняя очень слабая  в помещении вообще плохо получается  фокусируется долго   оперативка очень малая  из за этого и тормоза   встроенной памяти очень мало  после скачивания нескольких игр и приложений пришлось вставлять sdкарту  да и то что вторая симка микро а не обычная напрягает  мало ядер   и экран слишком большой  не подобрать чехол комментарий я убедилась на собственном опыте  что модель ужас    меньше месяца он у меня побыл и начались тормоза  мы даже его в сервисный цент отправляли  но и это не помогло   пришлось отдать и нам вернули деньги  мой вам совет  если вы хотите использовать телефон для активного использования  для игр  для инета и приложений  не покупайте эту модель она не потянет это всё и будут тормоза  ,1
достоинства   большой экран  хорошо держит батарею  дёшево недостатки второй разъём сим только для микросим  возможно глюк  но у меня не даёт сохранить картинку  что очень печально  сильно греется  мобильный интернет работает некорректно  экран иногда дёргается  сложно найти чехол по него   не тянет многие игры комментарий телефон покупала за 3800  это очень дёшево для такой модели  с кнопкой на крышке не разобралась либо она не работает ,3
достоинства   очень много недостатки слабый звонок  быстро сносился сверху  но и я была при этом с ним и  в воде и в огне   комментарий мне очень нравится телефон купила год назад не жалуюсь  за такую сумму отличный аппарат  люблю его  к размеру быстро привыкла  теперь на меньше не соглашусь  ,5
достоинства   яркий и красивый экран  много приложений недостатки сенсоры работают отвратительно  открывается не то что нужно  к тому же для девушки не удобный  из за его габаритов комментарий купила недавно этот телефон  привлекло то что яркий  много приложений  цена вполне нормальная и приемлемоя  для меня не удобны его размеры  слишком большой  т к телефон нужен только для общения и иногда выходить в интернет  эта модель хорошо подойдет для игор  камера на телефоне вполне нормальная  и при слабом освещении фотографии получаются резкими и не смазанными  кому нужно удобство не советую ,2
достоинства   не скрепить  батарея держит относительно долго  камера вполне меня устраивает  но я его покупала не как фотоаппарат  экран яркий даже при самой низкой яркости  единственное на солнце тяжело смотреть приходится на максимум ставить  не глючит  не тупит  большой экран  недостатки когда включала 1 ый раз тяжело находил симку но это только 1 раз  кнопка пуска наверху  но если вы не собираетесь его вырубать  то можно воспользоваться задней кнопкой  камера выступает боюсь поцарапать лучше носить в чехле комментарий это мой первый телефон на ос android  после планшета  и я им довольна тем более купила с большой скидкой  он стильный и аккуратный для меня самое то  ,5
отличный телефон в своей ценовой категории  даже более того  цена при его параметрах низкая в своем телефоне я не обнаружила указанных другими пользователями  минусов тв онлайн  соцсети  мульты в ютубе wi fi батарея все отлично без тормозов динамик отличный хорошая чувствительность экрана пользуюсь только 10 дней  надеюсь что смартфон мне скорее надоест чем сломается     ,5
экран плохой  пиксели хорошо заметны скорость работы слабовата  подлагивает стоит добавить немного и взять по мощнее что нибудь ,1
не берите его  только на первый взгляд все хорошо батарейку норм держит   во всем остальном одни минусы   динамик тихий мало оперативной памяти  чуть что сразу виснет проработал менее недели  отказала кнопка запуска перезапуска ,2
достоинства   1 есть 3g  для меня это очень важно2 хорошая память 3 можно вставлять 2 снимки4 камера5 батарея недостатки один единственный нет lte комментарий вобщем в целом смартфон отличный  пользуюсь 2 месяца и мне очень нравится  игры не глючат хороший wi fi  3g летает не представляю чтобы было если  бы было lte  динамики отличные  идеальные наушники  хорошая батарея  в общем смартфон идеальный тем  более за 6 тысяч заплатил бы за такой 10 тысяч короче берите и не смотрите на то что марка не популярна главное как он работает  берите и не задумываетесь   ,5
достоинства   большой экран  пикселей не видно батарея на 2 дня в смешанном цикле  wifi  звонки  игры качественно собран  люфтов  скрипов нет при разговоре собеседника слышно хорошо  в повседневной работе телефона быстрый недостатки если он что то обновляет  лучше его не трогать  потому что даже позвонить без тормозов не получится   на свету экран на троечку тихий звонок   даже с виброзвонком на улице не слышно на максимальной громкости  причем даже не мелодия  а простой звонок специальная кнопка на задней поверхности все время чудом включается и записывает видео  когда телефон в кармане  как ему это удается  один шайтан знает  потому что кнопка вроде находится в углублении комментарий это телефон для тех  кто не играет в 3д игры и пытается использовать телефон как полноценный игровой планшет  компьютер  это телефоне не для тех  кому нужны 15 мп и цветопередача на уровне профессионального фотоаппарата  это телефон для повседневного использования  для тех  кто не хочет портить зрение в маленьких экранах  но и тратить на телефон 10 тысяч тоже  в целом брал телефон для того  чтобы был большой экран  можно было положить его в любой карман  использовать простые приложения   ватсап  2гис  интернет  телефон справляется на 5 ,5
немного необычный динамик  нормально слышно только в строго определенном положении  хотя за такую цену  можно не придираться ,5
достоинства   цена недостатки много комментарий от acer а ждала большего  выбрала  т к  понятно  что нет дикой переплаты за рекламу на бренд нет  ошиблась  отвратительная камера  просто отвратительная  все либо фиолетовое  в прямом смысле   либо синее  вспышка упорно не срабатывает  фронтальная камера просто          и пропадает индикатор переключения на нее  слетает вай фай     ооооооочень туго идет или вообще не идет интернет без вайфая    веб страница недоступна и усе   глючит  тупо глючит и все  далее прикол   нельзя установить мелодию звонка     только из  вшитых  мелодий  которые и не мелодии  а сплошной звуковой мусор  можно установить мелодию  но на каждого абонента    я заколебаюсь из 300 телеф номеров каждому устанавливать одну и ту же мелодию        та же беда со звонком будильника  телефон подводит дико  буду сдавать обратно ,1
